Student_ID,Major_Category,Year_of_Study,Pre_Semester_GPA,Weekly_GenAI_Hours,Primary_Use_Case,Prompt_Engineering_Skill,Tool_Diversity,Paid_Subscription,Traditional_Study_Hours,Perceived_AI_Dependency,Institutional_Policy,Anxiety_Level_During_Exams,Post_Semester_GPA,Skill_Retention_Score,Burnout_Risk_Level,GPA_Change,GPA_Change_Category,Total_Study_Hours,AI_Study_Ratio,AI_Study_Ratio_Percent,AI_Hours_Group,AI_Usage_Intensity,Traditional_Study_Group,Study_Profile
100108,Arts,Junior,2.133,4.33,Direct_Answer_Generation,Beginner,1,False,11.66,2,Strict_Ban,4,2.468,72.83,Low,0.33499999999999996,Improved,15.99,0.2707942464040025,27.07942464040025,2-5h,Low,10-15h,Balanced
100109,STEM,Senior,2.926,0.43,Copywriting/Drafting,Intermediate,4,False,19.85,3,Allowed_With_Citation,1,3.321,94.36,Low,0.395,Improved,20.28,0.02120315581854043,2.120315581854043,0-2h,Very Low,15-20h,Mostly Traditional
100110,STEM,Graduate,2.379,10.28,Ideation,Advanced,4,False,21.84,4,Allowed_With_Citation,2,3.09,96.15,Low,0.7109999999999999,Improved,32.12,0.32004981320049813,32.004981320049815,10-15h,Moderate,20h+,Balanced
100111,STEM,Freshman,3.866,7.54,Debugging/Troubleshooting,Beginner,1,False,5.89,2,Strict_Ban,4,4.0,53.65,Low,0.1339999999999999,Improved,13.43,0.5614296351451973,56.14296351451973,5-10h,Moderate,5-10h,AI-Heavy
100112,STEM,Freshman,3.203,12.06,Ideation,Beginner,3,True,10.76,6,Allowed_With_Citation,6,3.257,82.36,Medium,0.05400000000000027,Improved,22.82,0.5284837861524978,52.84837861524978,10-15h,Moderate,10-15h,AI-Heavy
100113,Medical,Junior,3.501,9.86,Ideation,Intermediate,2,False,10.92,5,Allowed_With_Citation,3,3.839,85.42,Low,0.3380000000000001,Improved,20.78,0.4744947064485081,47.44947064485081,5-10h,Moderate,10-15h,Balanced
100114,Arts,Sophomore,3.151,2.86,Copywriting/Drafting,Beginner,1,True,8.7,4,Allowed_With_Citation,1,3.176,66.09,Low,0.025000000000000355,Stable,11.559999999999999,0.24740484429065746,24.740484429065745,2-5h,Low,5-10h,Mostly Traditional
100115,Business,Sophomore,3.784,2.61,Ideation,Advanced,5,False,17.37,1,Allowed_With_Citation,3,4.0,83.06,Low,0.2160000000000002,Improved,19.98,0.13063063063063063,13.063063063063062,2-5h,Low,15-20h,Mostly Traditional
100116,Medical,Sophomore,3.242,1.25,Ideation,Beginner,3,False,8.2,2,Allowed_With_Citation,3,3.705,78.83,Medium,0.4630000000000001,Improved,9.45,0.1322751322751323,13.22751322751323,0-2h,Very Low,5-10h,Mostly Traditional
100117,Arts,Junior,2.845,5.45,Summarizing_Reading,Advanced,3,True,13.36,3,Actively_Encouraged,4,3.213,61.45,Low,0.3679999999999999,Improved,18.81,0.2897395002658161,28.97395002658161,5-10h,Moderate,10-15h,Balanced
100118,STEM,Graduate,3.915,0.73,Debugging/Troubleshooting,Intermediate,2,False,14.34,1,Strict_Ban,6,4.0,62.09,Low,0.08499999999999996,Improved,15.07,0.0484406104844061,4.84406104844061,0-2h,Very Low,10-15h,Mostly Traditional
100119,Medical,Freshman,2.67,27.9,Summarizing_Reading,Beginner,2,False,3.85,7,Allowed_With_Citation,5,2.602,62.97,Medium,-0.06800000000000006,Declined,31.75,0.8787401574803149,87.87401574803148,15h+,Very High,0-5h,AI-Heavy
100120,Business,Freshman,2.074,0.9,Ideation,Advanced,5,True,14.29,1,Allowed_With_Citation,3,2.217,69.58,Low,0.14300000000000024,Improved,15.19,0.05924950625411455,5.924950625411455,0-2h,Very Low,10-15h,Mostly Traditional
100121,Arts,Senior,1.845,3.58,Ideation,Intermediate,4,False,13.55,3,Allowed_With_Citation,2,2.293,63.51,Medium,0.4480000000000002,Improved,17.130000000000003,0.20899007589025098,20.899007589025096,2-5h,Low,10-15h,Mostly Traditional
100122,Medical,Freshman,3.667,0.51,Direct_Answer_Generation,Beginner,2,False,18.15,4,Actively_Encouraged,9,3.99,69.49,Low,0.3230000000000004,Improved,18.66,0.027331189710610933,2.7331189710610935,0-2h,Very Low,15-20h,Mostly Traditional
100123,Humanities,Senior,3.684,18.48,Copywriting/Drafting,Beginner,1,False,15.63,4,Allowed_With_Citation,4,4.0,88.85,Medium,0.31599999999999984,Improved,34.11,0.5417766051011433,54.177660510114336,15h+,Very High,15-20h,AI-Heavy
100124,STEM,Sophomore,3.856,3.16,Ideation,Advanced,3,True,6.88,5,Actively_Encouraged,6,4.0,93.35,Medium,0.14400000000000013,Improved,10.04,0.31474103585657376,31.474103585657375,2-5h,Low,5-10h,Balanced
100125,STEM,Sophomore,3.446,40.0,Summarizing_Reading,Intermediate,4,False,7.47,10,Actively_Encouraged,2,3.441,76.67,High,-0.0050000000000003375,Stable,47.47,0.8426374552348852,84.26374552348852,15h+,Very High,5-10h,AI-Heavy
100126,Humanities,Sophomore,3.086,18.06,Debugging/Troubleshooting,Beginner,2,False,7.85,7,Actively_Encouraged,8,3.137,86.56,Medium,0.051000000000000156,Improved,25.909999999999997,0.6970281744500193,69.70281744500193,15h+,Very High,5-10h,AI-Heavy
100127,Arts,Sophomore,2.461,5.4,Direct_Answer_Generation,Intermediate,2,False,11.48,4,Allowed_With_Citation,2,2.574,96.82,Low,0.11299999999999999,Improved,16.880000000000003,0.31990521327014215,31.990521327014214,5-10h,Moderate,10-15h,Balanced
100128,Arts,Senior,3.887,23.63,Ideation,Beginner,2,True,17.8,7,Strict_Ban,9,4.0,76.58,Medium,0.11299999999999999,Improved,41.43,0.5703596427709389,57.03596427709389,15h+,Very High,15-20h,AI-Heavy
100129,STEM,Graduate,3.092,3.94,Debugging/Troubleshooting,Intermediate,4,False,13.31,3,Allowed_With_Citation,3,3.456,63.1,Medium,0.3639999999999999,Improved,17.25,0.22840579710144926,22.840579710144926,2-5h,Low,10-15h,Mostly Traditional
100130,Business,Junior,3.537,8.18,Ideation,Intermediate,2,False,14.57,2,Actively_Encouraged,1,3.576,96.33,Low,0.039000000000000146,Stable,22.75,0.35956043956043954,35.956043956043956,5-10h,Moderate,10-15h,Balanced
100131,Humanities,Junior,3.138,1.62,Copywriting/Drafting,Beginner,2,False,11.94,1,Allowed_With_Citation,6,3.146,48.73,Low,0.008000000000000007,Stable,13.559999999999999,0.11946902654867259,11.946902654867259,0-2h,Very Low,10-15h,Mostly Traditional
100132,STEM,Freshman,3.505,20.76,Ideation,Advanced,3,True,7.95,5,Allowed_With_Citation,4,4.0,84.53,Low,0.4950000000000001,Improved,28.71,0.723092998955068,72.3092998955068,15h+,Very High,5-10h,AI-Heavy
100133,STEM,Senior,3.724,9.69,Debugging/Troubleshooting,Beginner,3,False,13.35,5,Actively_Encouraged,5,3.897,73.28,Medium,0.1729999999999996,Improved,23.04,0.4205729166666667,42.05729166666667,5-10h,Moderate,10-15h,Balanced
100134,Humanities,Junior,3.416,16.77,Direct_Answer_Generation,Advanced,3,False,11.01,6,Allowed_With_Citation,1,3.717,67.16,High,0.30100000000000016,Improved,27.78,0.6036717062634989,60.36717062634989,15h+,Very High,10-15h,AI-Heavy
100135,Medical,Freshman,2.398,6.97,Summarizing_Reading,Beginner,2,False,10.01,3,Allowed_With_Citation,7,2.57,67.06,Low,0.1719999999999997,Improved,16.98,0.41048292108362777,41.04829210836278,5-10h,Moderate,10-15h,Balanced
100136,Humanities,Freshman,2.686,6.39,Debugging/Troubleshooting,Beginner,1,True,8.27,3,Actively_Encouraged,7,2.785,56.59,Medium,0.0990000000000002,Improved,14.66,0.4358799454297408,43.58799454297408,5-10h,Moderate,5-10h,Balanced
100137,Business,Freshman,3.164,11.13,Debugging/Troubleshooting,Beginner,3,True,12.68,8,Allowed_With_Citation,3,3.49,77.45,Medium,0.32600000000000007,Improved,23.810000000000002,0.46745065098698024,46.74506509869802,10-15h,Moderate,10-15h,Balanced
100138,Business,Freshman,2.767,0.44,Ideation,Advanced,4,True,19.67,4,Strict_Ban,2,3.137,82.77,Medium,0.3700000000000001,Improved,20.110000000000003,0.021879661859771256,2.1879661859771256,0-2h,Very Low,15-20h,Mostly Traditional
100139,Humanities,Senior,3.706,4.18,Direct_Answer_Generation,Intermediate,1,True,5.38,1,Allowed_With_Citation,3,3.881,59.74,Medium,0.17499999999999982,Improved,9.559999999999999,0.4372384937238494,43.72384937238494,2-5h,Low,5-10h,Balanced
100140,Medical,Graduate,3.393,1.9,Ideation,Beginner,2,False,9.32,3,Allowed_With_Citation,2,3.384,64.37,Low,-0.008999999999999897,Stable,11.22,0.1693404634581105,16.934046345811048,0-2h,Very Low,5-10h,Mostly Traditional
100141,Medical,Senior,2.443,20.69,Ideation,Beginner,2,False,1.95,4,Allowed_With_Citation,7,2.674,79.7,High,0.23099999999999987,Improved,22.64,0.9138692579505301,91.386925795053,15h+,Very High,0-5h,AI-Heavy
100142,STEM,Junior,2.407,25.2,Debugging/Troubleshooting,Advanced,4,True,10.34,4,Allowed_With_Citation,4,2.794,69.1,High,0.387,Improved,35.54,0.7090602138435566,70.90602138435565,15h+,Very High,10-15h,AI-Heavy
100143,Humanities,Sophomore,3.43,10.37,Copywriting/Drafting,Advanced,4,True,16.72,4,Actively_Encouraged,1,3.641,78.81,Medium,0.21099999999999985,Improved,27.089999999999996,0.3827980804724991,38.27980804724991,10-15h,Moderate,15-20h,Balanced
100144,Humanities,Sophomore,3.668,16.61,Summarizing_Reading,Beginner,3,False,6.92,5,Allowed_With_Citation,7,3.645,76.77,High,-0.02300000000000013,Stable,23.53,0.7059073523161921,70.5907352316192,15h+,Very High,5-10h,AI-Heavy
100145,STEM,Junior,3.691,22.04,Summarizing_Reading,Intermediate,1,True,1.0,6,Allowed_With_Citation,9,3.877,72.99,Low,0.18599999999999994,Improved,23.04,0.9565972222222222,95.65972222222221,15h+,Very High,0-5h,AI-Heavy
100146,STEM,Sophomore,2.425,9.16,Ideation,Advanced,3,False,18.86,5,Actively_Encouraged,4,2.992,90.32,High,0.5670000000000002,Improved,28.02,0.3269093504639543,32.69093504639543,5-10h,Moderate,15-20h,Balanced
100147,Business,Sophomore,3.087,25.66,Ideation,Intermediate,1,False,1.0,5,Allowed_With_Citation,4,3.103,79.98,High,0.016000000000000014,Stable,26.66,0.9624906226556639,96.2490622655664,15h+,Very High,0-5h,AI-Heavy
100148,Business,Junior,2.107,6.05,Ideation,Beginner,2,True,6.14,1,Actively_Encouraged,1,2.313,76.11,Low,0.20599999999999996,Improved,12.19,0.4963084495488105,49.63084495488105,5-10h,Moderate,5-10h,Balanced
100149,STEM,Sophomore,3.221,40.0,Debugging/Troubleshooting,Beginner,3,True,4.54,6,Allowed_With_Citation,5,3.347,57.02,High,0.1259999999999999,Improved,44.54,0.898069151324652,89.8069151324652,15h+,Very High,0-5h,AI-Heavy
100150,STEM,Freshman,3.641,35.18,Debugging/Troubleshooting,Advanced,4,True,7.77,8,Actively_Encouraged,6,3.84,51.53,High,0.19899999999999984,Improved,42.95,0.8190919674039581,81.9091967403958,15h+,Very High,5-10h,AI-Heavy
100151,Medical,Freshman,3.85,20.4,Copywriting/Drafting,Beginner,1,False,16.51,6,Actively_Encouraged,6,4.0,100.0,Medium,0.1499999999999999,Improved,36.91,0.5526957464101869,55.26957464101869,15h+,Very High,15-20h,AI-Heavy
100152,STEM,Sophomore,2.784,4.43,Copywriting/Drafting,Intermediate,5,True,17.4,4,Allowed_With_Citation,3,3.092,82.92,Low,0.3080000000000003,Improved,21.83,0.20293174530462665,20.293174530462665,2-5h,Low,15-20h,Mostly Traditional
100153,STEM,Junior,2.871,4.13,Summarizing_Reading,Advanced,4,False,10.31,1,Allowed_With_Citation,4,2.848,85.82,Medium,-0.02300000000000013,Stable,14.440000000000001,0.28601108033240996,28.601108033240997,2-5h,Low,10-15h,Balanced
100154,Humanities,Sophomore,3.518,4.01,Ideation,Intermediate,3,True,18.42,1,Allowed_With_Citation,3,3.728,88.31,Low,0.2100000000000004,Improved,22.43,0.17877842175657602,17.8778421756576,2-5h,Low,15-20h,Mostly Traditional
100155,Medical,Freshman,3.661,1.52,Summarizing_Reading,Intermediate,3,False,8.0,3,Strict_Ban,2,3.851,48.59,Medium,0.18999999999999995,Improved,9.52,0.1596638655462185,15.96638655462185,0-2h,Very Low,5-10h,Mostly Traditional
100156,STEM,Sophomore,3.441,1.35,Copywriting/Drafting,Advanced,3,False,20.18,3,Actively_Encouraged,4,3.745,72.69,Medium,0.30400000000000027,Improved,21.53,0.06270320483046911,6.270320483046911,0-2h,Very Low,20h+,Mostly Traditional
100157,Business,Freshman,2.323,9.72,Summarizing_Reading,Beginner,3,False,10.26,6,Allowed_With_Citation,7,2.537,73.34,High,0.21399999999999997,Improved,19.98,0.4864864864864865,48.64864864864865,5-10h,Moderate,10-15h,Balanced
100158,Arts,Graduate,3.033,3.86,Copywriting/Drafting,Beginner,3,True,6.6,5,Actively_Encouraged,5,3.487,71.38,High,0.4540000000000002,Improved,10.459999999999999,0.3690248565965583,36.90248565965583,2-5h,Low,5-10h,Balanced
100159,STEM,Sophomore,2.148,10.2,Direct_Answer_Generation,Beginner,2,True,6.81,4,Strict_Ban,4,2.536,81.38,High,0.3879999999999999,Improved,17.009999999999998,0.5996472663139331,59.964726631393305,10-15h,Moderate,5-10h,AI-Heavy
100160,Business,Freshman,3.491,2.92,Ideation,Intermediate,3,True,13.33,4,Actively_Encouraged,9,3.739,77.34,Medium,0.24799999999999978,Improved,16.25,0.17969230769230768,17.96923076923077,2-5h,Low,10-15h,Mostly Traditional
100161,Humanities,Senior,3.564,2.76,Copywriting/Drafting,Beginner,3,False,21.05,1,Actively_Encouraged,5,4.0,66.33,Low,0.43599999999999994,Improved,23.810000000000002,0.11591768164636705,11.591768164636704,2-5h,Low,20h+,Mostly Traditional
100162,Business,Sophomore,3.518,9.49,Summarizing_Reading,Beginner,2,False,7.24,5,Strict_Ban,5,3.553,76.08,Low,0.03500000000000014,Stable,16.73,0.5672444710101614,56.72444710101614,5-10h,Moderate,5-10h,AI-Heavy
100163,Business,Junior,3.34,2.62,Debugging/Troubleshooting,Beginner,1,False,18.85,3,Allowed_With_Citation,2,3.728,81.7,High,0.38800000000000034,Improved,21.470000000000002,0.12203074056823474,12.203074056823473,2-5h,Low,15-20h,Mostly Traditional
100164,Business,Freshman,3.565,1.41,Ideation,Intermediate,2,False,15.13,4,Allowed_With_Citation,5,3.905,80.89,Low,0.33999999999999986,Improved,16.54,0.08524788391777509,8.52478839177751,0-2h,Very Low,15-20h,Mostly Traditional
100165,STEM,Graduate,2.309,27.25,Debugging/Troubleshooting,Beginner,3,True,12.13,6,Allowed_With_Citation,5,2.606,70.82,High,0.2969999999999997,Improved,39.38,0.6919756221432198,69.19756221432198,15h+,Very High,10-15h,AI-Heavy
100166,Arts,Graduate,3.365,9.67,Ideation,Beginner,2,False,7.94,3,Actively_Encouraged,5,3.286,66.16,High,-0.07900000000000018,Declined,17.61,0.5491198182850653,54.911981828506526,5-10h,Moderate,5-10h,AI-Heavy
100167,Humanities,Senior,3.257,1.18,Summarizing_Reading,Beginner,1,False,16.79,1,Strict_Ban,2,3.809,81.93,High,0.552,Improved,17.97,0.06566499721758487,6.566499721758487,0-2h,Very Low,15-20h,Mostly Traditional
100168,STEM,Senior,2.258,2.67,Debugging/Troubleshooting,Intermediate,1,False,6.45,3,Allowed_With_Citation,1,2.326,82.16,Low,0.06800000000000006,Improved,9.120000000000001,0.2927631578947368,29.276315789473678,2-5h,Low,5-10h,Balanced
100169,STEM,Junior,2.086,4.31,Debugging/Troubleshooting,Intermediate,2,False,5.11,2,Strict_Ban,5,2.38,51.4,Medium,0.29400000000000004,Improved,9.42,0.45753715498938424,45.753715498938426,2-5h,Low,5-10h,Balanced
100170,Business,Graduate,2.331,5.54,Summarizing_Reading,Intermediate,2,True,11.0,3,Strict_Ban,4,2.493,83.54,High,0.16199999999999992,Improved,16.54,0.3349455864570738,33.49455864570738,5-10h,Moderate,10-15h,Balanced
100171,Business,Junior,1.737,0.78,Ideation,Advanced,4,True,15.51,5,Allowed_With_Citation,5,2.001,82.74,Low,0.2639999999999998,Improved,16.29,0.04788213627992634,4.788213627992634,0-2h,Very Low,15-20h,Mostly Traditional
100172,STEM,Sophomore,3.3,2.54,Ideation,Intermediate,1,False,9.31,4,Allowed_With_Citation,7,3.386,80.69,Medium,0.0860000000000003,Improved,11.850000000000001,0.21434599156118142,21.434599156118143,2-5h,Low,5-10h,Mostly Traditional
100173,Business,Freshman,2.624,0.11,Summarizing_Reading,Advanced,3,False,10.56,3,Allowed_With_Citation,7,2.737,71.53,Medium,0.11299999999999999,Improved,10.67,0.010309278350515464,1.0309278350515463,0-2h,Very Low,10-15h,Mostly Traditional
100174,STEM,Freshman,3.478,9.82,Copywriting/Drafting,Beginner,2,False,1.21,3,Allowed_With_Citation,6,3.476,41.99,Low,-0.002000000000000224,Stable,11.030000000000001,0.8902991840435176,89.02991840435176,5-10h,Moderate,0-5h,AI-Heavy
100175,Business,Junior,2.121,14.99,Direct_Answer_Generation,Intermediate,2,False,14.5,6,Actively_Encouraged,3,2.264,65.19,Medium,0.1429999999999998,Improved,29.490000000000002,0.5083079009833842,50.83079009833842,10-15h,Moderate,10-15h,AI-Heavy
100176,STEM,Sophomore,3.174,2.13,Debugging/Troubleshooting,Beginner,2,False,18.79,5,Actively_Encouraged,8,3.084,69.25,High,-0.08999999999999986,Declined,20.919999999999998,0.10181644359464627,10.181644359464627,2-5h,Low,15-20h,Mostly Traditional
100177,Business,Senior,3.349,18.12,Ideation,Advanced,4,False,6.81,6,Allowed_With_Citation,5,3.457,87.34,High,0.10799999999999965,Improved,24.93,0.726835138387485,72.68351383874851,15h+,Very High,5-10h,AI-Heavy
100178,Humanities,Sophomore,2.576,3.46,Summarizing_Reading,Beginner,3,True,18.16,3,Allowed_With_Citation,4,2.835,73.45,Low,0.2589999999999999,Improved,21.62,0.16003700277520813,16.003700277520814,2-5h,Low,15-20h,Mostly Traditional
100179,Medical,Graduate,3.66,2.94,Copywriting/Drafting,Beginner,1,True,12.84,3,Strict_Ban,5,3.961,59.54,Low,0.3009999999999997,Improved,15.78,0.18631178707224336,18.631178707224336,2-5h,Low,10-15h,Mostly Traditional
100180,STEM,Junior,2.866,2.7,Debugging/Troubleshooting,Advanced,5,False,10.94,2,Actively_Encouraged,2,3.515,66.28,Low,0.649,Improved,13.64,0.19794721407624635,19.794721407624635,2-5h,Low,10-15h,Mostly Traditional
100181,Humanities,Junior,2.129,26.24,Copywriting/Drafting,Advanced,5,True,7.7,7,Strict_Ban,9,2.284,82.23,High,0.1549999999999998,Improved,33.94,0.7731290512669416,77.31290512669416,15h+,Very High,5-10h,AI-Heavy
100182,STEM,Junior,3.676,3.1,Debugging/Troubleshooting,Beginner,1,True,17.08,4,Strict_Ban,1,3.814,57.65,Low,0.1379999999999999,Improved,20.18,0.15361744301288405,15.361744301288404,2-5h,Low,15-20h,Mostly Traditional
100183,Medical,Graduate,3.443,3.49,Ideation,Advanced,3,True,10.52,2,Actively_Encouraged,3,3.805,90.63,High,0.3620000000000001,Improved,14.01,0.24910778015703072,24.910778015703073,2-5h,Low,10-15h,Mostly Traditional
100184,Medical,Freshman,3.295,0.75,Summarizing_Reading,Beginner,2,False,18.67,1,Allowed_With_Citation,5,3.413,64.58,Low,0.11799999999999988,Improved,19.42,0.03861997940267765,3.8619979402677647,0-2h,Very Low,15-20h,Mostly Traditional
100185,STEM,Freshman,3.022,37.66,Copywriting/Drafting,Intermediate,3,True,7.47,6,Allowed_With_Citation,7,3.26,55.99,Medium,0.238,Improved,45.129999999999995,0.8344781741635275,83.44781741635275,15h+,Very High,5-10h,AI-Heavy
100186,Business,Senior,3.43,0.36,Debugging/Troubleshooting,Beginner,2,False,12.55,4,Allowed_With_Citation,1,3.995,90.27,Low,0.565,Improved,12.91,0.0278853601859024,2.7885360185902397,0-2h,Very Low,10-15h,Mostly Traditional
100187,Arts,Senior,2.82,3.33,Copywriting/Drafting,Intermediate,3,False,12.62,2,Allowed_With_Citation,1,3.102,61.83,Low,0.28200000000000003,Improved,15.95,0.20877742946708466,20.877742946708466,2-5h,Low,10-15h,Mostly Traditional
100188,Business,Junior,3.396,1.87,Copywriting/Drafting,Intermediate,3,False,3.97,2,Actively_Encouraged,1,3.49,55.3,Medium,0.0940000000000003,Improved,5.84,0.3202054794520548,32.02054794520548,0-2h,Very Low,0-5h,Balanced
100189,Business,Sophomore,3.326,3.23,Ideation,Beginner,2,False,15.68,1,Allowed_With_Citation,4,3.592,62.61,Medium,0.266,Improved,18.91,0.1708090957165521,17.08090957165521,2-5h,Low,15-20h,Mostly Traditional
100190,STEM,Sophomore,3.414,1.7,Copywriting/Drafting,Intermediate,4,False,10.47,3,Allowed_With_Citation,8,3.882,89.38,Low,0.46799999999999997,Improved,12.17,0.13968775677896467,13.968775677896467,0-2h,Very Low,10-15h,Mostly Traditional
100191,STEM,Sophomore,3.05,3.49,Summarizing_Reading,Intermediate,2,False,3.56,2,Actively_Encouraged,1,2.981,92.74,Low,-0.06899999999999995,Declined,7.050000000000001,0.4950354609929078,49.50354609929078,2-5h,Low,0-5h,Balanced
100192,Medical,Graduate,3.668,3.05,Summarizing_Reading,Intermediate,2,False,5.0,4,Actively_Encouraged,9,4.0,96.43,High,0.33199999999999985,Improved,8.05,0.3788819875776397,37.888198757763966,2-5h,Low,5-10h,Balanced
100193,Medical,Sophomore,3.282,2.41,Direct_Answer_Generation,Beginner,2,False,12.17,3,Allowed_With_Citation,1,3.661,100.0,Low,0.379,Improved,14.58,0.16529492455418382,16.52949245541838,2-5h,Low,10-15h,Mostly Traditional
100194,Business,Senior,3.295,7.69,Copywriting/Drafting,Advanced,5,False,16.64,1,Allowed_With_Citation,2,3.857,95.01,Low,0.5620000000000003,Improved,24.330000000000002,0.31607069461570075,31.607069461570074,5-10h,Moderate,15-20h,Balanced
100195,Humanities,Senior,2.228,3.64,Ideation,Beginner,3,False,2.4,1,Allowed_With_Citation,5,2.429,72.68,Medium,0.20099999999999962,Improved,6.04,0.6026490066225165,60.264900662251655,2-5h,Low,0-5h,AI-Heavy
100196,Humanities,Freshman,3.781,2.11,Copywriting/Drafting,Intermediate,2,False,18.87,2,Actively_Encouraged,3,3.95,87.3,Medium,0.16900000000000004,Improved,20.98,0.10057197330791229,10.05719733079123,2-5h,Low,15-20h,Mostly Traditional
100197,Business,Freshman,3.861,6.34,Direct_Answer_Generation,Beginner,2,False,11.62,3,Allowed_With_Citation,6,3.797,55.28,Low,-0.06400000000000006,Declined,17.96,0.3530066815144766,35.30066815144766,5-10h,Moderate,10-15h,Balanced
100198,Medical,Sophomore,2.816,2.64,Direct_Answer_Generation,Intermediate,1,False,13.48,1,Allowed_With_Citation,6,2.921,76.6,Low,0.10499999999999998,Improved,16.12,0.16377171215880892,16.377171215880892,2-5h,Low,10-15h,Mostly Traditional
100199,Medical,Senior,1.691,8.1,Summarizing_Reading,Beginner,3,False,9.79,4,Allowed_With_Citation,3,1.86,58.58,Medium,0.16900000000000004,Improved,17.89,0.4527669088876467,45.27669088876467,5-10h,Moderate,5-10h,Balanced
